,Player_Name,Country,Runs,Not_Out,BF,Fours,Sixes,SR,Inns,Opposition,Ground,Start_Date
37868,JA Richardson,AUS,0,0,0,0,0,0,1,Sri Lanka,Melbourne,20 Feb 2022
37869,PVD Chameera,SL,0,0,0,0,0,0,2,Australia,Melbourne,20 Feb 2022
37870,CBRLS Kumara,SL,0,0,0,0,0,0,2,Australia,Melbourne,20 Feb 2022
37871,P Jayawickrama,SL,0,0,0,0,0,0,2,Australia,Melbourne,20 Feb 2022
37872,M Theekshana,SL,0,0,0,0,0,0,2,Australia,Melbourne,20 Feb 2022
37873,HV Patel,IND,0,0,0,0,0,0,1,West Indies,Eden Gardens,20 Feb 2022
37874,DL Chahar,IND,0,0,0,0,0,0,1,West Indies,Eden Gardens,20 Feb 2022
37875,SN Thakur,IND,0,0,0,0,0,0,1,West Indies,Eden Gardens,20 Feb 2022
37876,Avesh Khan,IND,0,0,0,0,0,0,1,West Indies,Eden Gardens,20 Feb 2022
37877,Ravi Bishnoi,IND,0,0,0,0,0,0,1,West Indies,Eden Gardens,20 Feb 2022
37878,Junaid Aziz,BHR,0,0,0,0,0,0,1,U.A.E.,Al Amerat,21 Feb 2022
37879,Imran Anwar,BHR,0,0,0,0,0,0,1,U.A.E.,Al Amerat,21 Feb 2022
37880,Shahid Mahmood,BHR,0,0,0,0,0,0,1,U.A.E.,Al Amerat,21 Feb 2022
37881,Sikander Billah,BHR,0,0,0,0,0,0,1,U.A.E.,Al Amerat,21 Feb 2022
37882,Waseeq Ahmed,BHR,0,0,0,0,0,0,1,U.A.E.,Al Amerat,21 Feb 2022
37883,Ahmed Raza,UAE,0,0,0,0,0,0,2,Bahrain,Al Amerat,21 Feb 2022
37884,KP Meiyappan,UAE,0,0,0,0,0,0,2,Bahrain,Al Amerat,21 Feb 2022
37885,Junaid Siddique,UAE,0,0,0,0,0,0,2,Bahrain,Al Amerat,21 Feb 2022
37886,Muslim Yar,GER,0,0,0,0,0,0,1,Ireland,Al Amerat,21 Feb 2022
37887,Ghulam Ahmadi,GER,0,0,0,0,0,0,1,Ireland,Al Amerat,21 Feb 2022
37888,GH Dockrell,IRE,0,0,0,0,0,0,2,Germany,Al Amerat,21 Feb 2022
37889,CA Young,IRE,0,0,0,0,0,0,2,Germany,Al Amerat,21 Feb 2022
37890,AR McBrine,IRE,0,0,0,0,0,0,2,Germany,Al Amerat,21 Feb 2022
37891,MR Adair,IRE,0,0,0,0,0,0,2,Germany,Al Amerat,21 Feb 2022
37892,JB Little,IRE,0,0,0,0,0,0,2,Germany,Al Amerat,21 Feb 2022
37893,Simi Singh,IRE,0,0,0,0,0,0,2,Germany,Al Amerat,21 Feb 2022
37894,G Malla,NEP,0,0,0,0,0,0,2,Canada,Al Amerat,21 Feb 2022
37895,JK Mukhiya,NEP,0,0,0,0,0,0,2,Canada,Al Amerat,21 Feb 2022
37896,Aarif Sheikh,NEP,0,0,0,0,0,0,2,Canada,Al Amerat,21 Feb 2022
37897,S Lamichhane,NEP,0,0,0,0,0,0,2,Canada,Al Amerat,21 Feb 2022
37898,A Bohara,NEP,0,0,0,0,0,0,2,Canada,Al Amerat,21 Feb 2022
37899,KS Airee,NEP,0,0,0,0,0,0,2,Canada,Al Amerat,21 Feb 2022
37900,Lokesh Bam,NEP,0,0,0,0,0,0,2,Canada,Al Amerat,21 Feb 2022
37901,Fayyaz Butt,OMA,0,0,0,0,0,0,2,Philippines,Al Amerat,21 Feb 2022
37902,Aamir Kaleem,OMA,0,0,0,0,0,0,2,Philippines,Al Amerat,21 Feb 2022
37903,Khawar Ali,OMA,0,0,0,0,0,0,2,Philippines,Al Amerat,21 Feb 2022
37904,Zeeshan Maqsood,OMA,0,0,0,0,0,0,2,Philippines,Al Amerat,21 Feb 2022
37905,Bilal Khan,OMA,0,0,0,0,0,0,2,Philippines,Al Amerat,21 Feb 2022
37906,Kaleemullah,OMA,0,0,0,0,0,0,2,Philippines,Al Amerat,21 Feb 2022
37907,Naseem Khushi,OMA,0,0,0,0,0,0,2,Philippines,Al Amerat,21 Feb 2022
37908,Sandeep Goud,OMA,0,0,0,0,0,0,2,Philippines,Al Amerat,21 Feb 2022
37909,Junaid Aziz,BHR,0,0,0,0,0,0,1,Philippines,Al Amerat,22 Feb 2022
37910,Waseeq Ahmed,BHR,0,0,0,0,0,0,1,Philippines,Al Amerat,22 Feb 2022
37911,G Axtell,BHR,0,0,0,0,0,0,1,Philippines,Al Amerat,22 Feb 2022
37912,Haider Butt,BHR,0,0,0,0,0,0,1,Philippines,Al Amerat,22 Feb 2022
37913,Muslim Yar,GER,0,0,0,0,0,0,1,Canada,Al Amerat,22 Feb 2022
37914,Ghulam Ahmadi,GER,0,0,0,0,0,0,1,Canada,Al Amerat,22 Feb 2022
37915,Saad Bin Zafar,CAN,0,0,0,0,0,0,2,Germany,Al Amerat,22 Feb 2022
37916,Kaleem Sana,CAN,0,0,0,0,0,0,2,Germany,Al Amerat,22 Feb 2022
37917,Salman Nazar,CAN,0,0,0,0,0,0,2,Germany,Al Amerat,22 Feb 2022
37918,RR Joshi,CAN,0,0,0,0,0,0,2,Germany,Al Amerat,22 Feb 2022
37919,S Movva,CAN,0,0,0,0,0,0,2,Germany,Al Amerat,22 Feb 2022
37920,Zahoor Khan,UAE,0,0,0,0,0,0,1,Nepal,Al Amerat,22 Feb 2022
37921,Junaid Siddique,UAE,0,0,0,0,0,0,1,Nepal,Al Amerat,22 Feb 2022
37922,CA Young,IRE,0,0,0,0,0,0,1,Oman,Al Amerat,22 Feb 2022
37923,MR Adair,IRE,0,0,0,0,0,0,1,Oman,Al Amerat,22 Feb 2022
37924,JB Little,IRE,0,0,0,0,0,0,1,Oman,Al Amerat,22 Feb 2022
37925,Waseeq Ahmed,BHR,0,0,0,0,0,0,1,Canada,Al Amerat,24 Feb 2022
37926,Saad Bin Zafar,CAN,0,0,0,0,0,0,2,Bahrain,Al Amerat,24 Feb 2022
37927,Kaleem Sana,CAN,0,0,0,0,0,0,2,Bahrain,Al Amerat,24 Feb 2022
37928,Salman Nazar,CAN,0,0,0,0,0,0,2,Bahrain,Al Amerat,24 Feb 2022
37929,H Thaker,CAN,0,0,0,0,0,0,2,Bahrain,Al Amerat,24 Feb 2022
37930,D Heyliger,CAN,0,0,0,0,0,0,2,Bahrain,Al Amerat,24 Feb 2022
37931,RR Joshi,CAN,0,0,0,0,0,0,2,Bahrain,Al Amerat,24 Feb 2022
37932,G Chohan,PHI,0,0,0,0,0,0,1,Germany,Al Amerat,24 Feb 2022
37933,D Klein,GER,0,0,0,0,0,0,2,Philippines,Al Amerat,24 Feb 2022
37934,Faisal Mubashir,GER,0,0,0,0,0,0,2,Philippines,Al Amerat,24 Feb 2022
37935,DA Blignaut,GER,0,0,0,0,0,0,2,Philippines,Al Amerat,24 Feb 2022
37936,Muslim Yar,GER,0,0,0,0,0,0,2,Philippines,Al Amerat,24 Feb 2022
37937,SVE Bharathi,GER,0,0,0,0,0,0,2,Philippines,Al Amerat,24 Feb 2022
37938,Ghulam Ahmadi,GER,0,0,0,0,0,0,2,Philippines,Al Amerat,24 Feb 2022
37939,Fayaz Khan,GER,0,0,0,0,0,0,2,Philippines,Al Amerat,24 Feb 2022
37940,Shoaib Khan,GER,0,0,0,0,0,0,2,Philippines,Al Amerat,24 Feb 2022
37941,Kashif Daud,UAE,0,0,0,0,0,0,2,Ireland,Al Amerat,24 Feb 2022
37942,Ahmed Raza,UAE,0,0,0,0,0,0,2,Ireland,Al Amerat,24 Feb 2022
37943,Zahoor Khan,UAE,0,0,0,0,0,0,2,Ireland,Al Amerat,24 Feb 2022
37944,KP Meiyappan,UAE,0,0,0,0,0,0,2,Ireland,Al Amerat,24 Feb 2022
37945,Zawar Farid,UAE,0,0,0,0,0,0,2,Ireland,Al Amerat,24 Feb 2022
37946,Junaid Siddique,UAE,0,0,0,0,0,0,2,Ireland,Al Amerat,24 Feb 2022
37947,G Malla,NEP,0,0,0,0,0,0,2,Oman,Al Amerat,24 Feb 2022
37948,DS Airee,NEP,0,0,0,0,0,0,2,Oman,Al Amerat,24 Feb 2022
37949,S Lamichhane,NEP,0,0,0,0,0,0,2,Oman,Al Amerat,24 Feb 2022
37950,A Bohara,NEP,0,0,0,0,0,0,2,Oman,Al Amerat,24 Feb 2022
37951,KS Airee,NEP,0,0,0,0,0,0,2,Oman,Al Amerat,24 Feb 2022
37952,Lokesh Bam,NEP,0,0,0,0,0,0,2,Oman,Al Amerat,24 Feb 2022
37953,S Dhakal,NEP,0,0,0,0,0,0,2,Oman,Al Amerat,24 Feb 2022
37954,B Yadav,NEP,0,0,0,0,0,0,2,Oman,Al Amerat,24 Feb 2022
37955,B Kumar,IND,0,0,0,0,0,0,1,Sri Lanka,Lucknow,24 Feb 2022
37956,HV Patel,IND,0,0,0,0,0,0,1,Sri Lanka,Lucknow,24 Feb 2022
37957,SV Samson,IND,0,0,0,0,0,0,1,Sri Lanka,Lucknow,24 Feb 2022
37958,YS Chahal,IND,0,0,0,0,0,0,1,Sri Lanka,Lucknow,24 Feb 2022
37959,DJ Hooda,IND,0,0,0,0,0,0,1,Sri Lanka,Lucknow,24 Feb 2022
37960,JJ Bumrah,IND,0,0,0,0,0,0,1,Sri Lanka,Lucknow,24 Feb 2022
37961,VR Iyer,IND,0,0,0,0,0,0,1,Sri Lanka,Lucknow,24 Feb 2022
37962,JDF Vandersay,SL,0,0,0,0,0,0,2,India,Lucknow,24 Feb 2022
37963,CBRLS Kumara,SL,0,0,0,0,0,0,2,India,Lucknow,24 Feb 2022
37964,P Jayawickrama,SL,0,0,0,0,0,0,2,India,Lucknow,24 Feb 2022
37965,PVD Chameera,SL,0,0,0,0,0,0,1,India,Dharamsala,26 Feb 2022
37966,B Fernando,SL,0,0,0,0,0,0,1,India,Dharamsala,26 Feb 2022
37967,CBRLS Kumara,SL,0,0,0,0,0,0,1,India,Dharamsala,26 Feb 2022
37968,P Jayawickrama,SL,0,0,0,0,0,0,1,India,Dharamsala,26 Feb 2022
37969,B Kumar,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,26 Feb 2022
37970,HV Patel,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,26 Feb 2022
37971,YS Chahal,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,26 Feb 2022
37972,DJ Hooda,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,26 Feb 2022
37973,JJ Bumrah,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,26 Feb 2022
37974,VR Iyer,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,26 Feb 2022
37975,JDF Vandersay,SL,0,0,0,0,0,0,1,India,Dharamsala,27 Feb 2022
37976,PVD Chameera,SL,0,0,0,0,0,0,1,India,Dharamsala,27 Feb 2022
37977,B Fernando,SL,0,0,0,0,0,0,1,India,Dharamsala,27 Feb 2022
37978,CBRLS Kumara,SL,0,0,0,0,0,0,1,India,Dharamsala,27 Feb 2022
37979,HV Patel,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,27 Feb 2022
37980,Kuldeep Yadav,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,27 Feb 2022
37981,Avesh Khan,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,27 Feb 2022
37982,Mohammed Siraj,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,27 Feb 2022
37983,Ravi Bishnoi,IND,0,0,0,0,0,0,2,Sri Lanka,Dharamsala,27 Feb 2022
37984,Mustafizur Rahman,BAN,0,0,0,0,0,0,1,Afghanistan,Mirpur,3 Mar 2022
37985,Mohammad Nabi,AFG,0,0,0,0,0,0,2,Bangladesh,Mirpur,5 Mar 2022
37986,Najibullah Zadran,AFG,0,0,0,0,0,0,2,Bangladesh,Mirpur,5 Mar 2022
37987,Sharafuddin Ashraf,AFG,0,0,0,0,0,0,2,Bangladesh,Mirpur,5 Mar 2022
37988,Rashid Khan,AFG,0,0,0,0,0,0,2,Bangladesh,Mirpur,5 Mar 2022
37989,Karim Janat,AFG,0,0,0,0,0,0,2,Bangladesh,Mirpur,5 Mar 2022
37990,Azmatullah Omarzai,AFG,0,0,0,0,0,0,2,Bangladesh,Mirpur,5 Mar 2022
37991,Fazalhaq Farooqi,AFG,0,0,0,0,0,0,2,Bangladesh,Mirpur,5 Mar 2022
37992,Muhammad Wafiq,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,29 Mar 2022
37993,S Muniandy,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,29 Mar 2022
37994,Pavandeep Singh,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,29 Mar 2022
37995,Ainool Hafizs,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,29 Mar 2022
37996,Muhammad Amir,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,29 Mar 2022
37997,Ammar Zuhdi Hazalan,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,29 Mar 2022
37998,S Vijay Unni,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,29 Mar 2022
37999,Muhammad Wafiq,MAS,0,0,0,0,0,0,1,Nepal,Kirtipur,30 Mar 2022
38000,Sompal Kami,NEP,0,0,0,0,0,0,2,Malaysia,Kirtipur,30 Mar 2022
38001,Aarif Sheikh,NEP,0,0,0,0,0,0,2,Malaysia,Kirtipur,30 Mar 2022
38002,Karan KC,NEP,0,0,0,0,0,0,2,Malaysia,Kirtipur,30 Mar 2022
38003,S Lamichhane,NEP,0,0,0,0,0,0,2,Malaysia,Kirtipur,30 Mar 2022
38004,A Bohara,NEP,0,0,0,0,0,0,2,Malaysia,Kirtipur,30 Mar 2022
38005,Sompal Kami,NEP,0,0,0,0,0,0,1,P.N.G.,Kirtipur,31 Mar 2022
38006,A Bohara,NEP,0,0,0,0,0,0,1,P.N.G.,Kirtipur,31 Mar 2022
38007,Syazrul Idrus,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,1 Apr 2022
38008,Muhammad Wafiq,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,1 Apr 2022
38009,Pavandeep Singh,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,1 Apr 2022
38010,Ammar Zuhdi Hazalan,MAS,0,0,0,0,0,0,1,P.N.G.,Kirtipur,1 Apr 2022
38011,S Bau,PNG,0,0,0,0,0,0,2,Malaysia,Kirtipur,1 Apr 2022
38012,N Vanua,PNG,0,0,0,0,0,0,2,Malaysia,Kirtipur,1 Apr 2022
38013,KV Morea,PNG,0,0,0,0,0,0,2,Malaysia,Kirtipur,1 Apr 2022
38014,CA Soper,PNG,0,0,0,0,0,0,2,Malaysia,Kirtipur,1 Apr 2022
38015,R Hekure,PNG,0,0,0,0,0,0,2,Malaysia,Kirtipur,1 Apr 2022
38016,SI Kamea,PNG,0,0,0,0,0,0,2,Malaysia,Kirtipur,1 Apr 2022
38017,SK Atai,PNG,0,0,0,0,0,0,2,Malaysia,Kirtipur,1 Apr 2022
38018,Karan KC,NEP,0,0,0,0,0,0,1,Malaysia,Kirtipur,2 Apr 2022
38019,S Lamichhane,NEP,0,0,0,0,0,0,1,Malaysia,Kirtipur,2 Apr 2022
38020,A Bohara,NEP,0,0,0,0,0,0,1,Malaysia,Kirtipur,2 Apr 2022
38021,D Nath,NEP,0,0,0,0,0,0,1,Malaysia,Kirtipur,2 Apr 2022
38022,KS Airee,NEP,0,0,0,0,0,0,1,Malaysia,Kirtipur,2 Apr 2022
38023,Sompal Kami,NEP,0,0,0,0,0,0,1,P.N.G.,Kirtipur,4 Apr 2022
38024,S Lamichhane,NEP,0,0,0,0,0,0,1,P.N.G.,Kirtipur,4 Apr 2022
38025,A Bohara,NEP,0,0,0,0,0,0,1,P.N.G.,Kirtipur,4 Apr 2022
38026,Haris Rauf,PAK,0,0,0,0,0,0,1,Australia,Lahore,5 Apr 2022
38027,A Zampa,AUS,0,0,0,0,0,0,2,Pakistan,Lahore,5 Apr 2022
38028,NT Ellis,AUS,0,0,0,0,0,0,2,Pakistan,Lahore,5 Apr 2022
38029,F Nsubuga,UGA,0,0,0,0,0,0,1,Namibia,Windhoek,8 Apr 2022
38030,B Masaba,UGA,0,0,0,0,0,0,1,Namibia,Windhoek,8 Apr 2022
38031,C Kyewuta,UGA,0,0,0,0,0,0,1,Namibia,Windhoek,8 Apr 2022
38032,F Achelam,UGA,0,0,0,0,0,0,1,Namibia,Windhoek,8 Apr 2022
38033,CG Williams,NAM,0,0,0,0,0,0,2,Uganda,Windhoek,8 Apr 2022
38034,BM Scholtz,NAM,0,0,0,0,0,0,2,Uganda,Windhoek,8 Apr 2022
38035,JN Frylinck,NAM,0,0,0,0,0,0,2,Uganda,Windhoek,8 Apr 2022
38036,T Lungameni,NAM,0,0,0,0,0,0,2,Uganda,Windhoek,8 Apr 2022
38037,JJ Smit,NAM,0,0,0,0,0,0,2,Uganda,Windhoek,8 Apr 2022
38038,R Trumpelmann,NAM,0,0,0,0,0,0,2,Uganda,Windhoek,8 Apr 2022
38039,DO Leicher,NAM,0,0,0,0,0,0,2,Uganda,Windhoek,8 Apr 2022
38040,BM Scholtz,NAM,0,0,0,0,0,0,1,Uganda,Windhoek,9 Apr 2022
38041,JN Frylinck,NAM,0,0,0,0,0,0,1,Uganda,Windhoek,9 Apr 2022
38042,T Lungameni,NAM,0,0,0,0,0,0,1,Uganda,Windhoek,9 Apr 2022
38043,R Trumpelmann,NAM,0,0,0,0,0,0,1,Uganda,Windhoek,9 Apr 2022
38044,DO Leicher,NAM,0,0,0,0,0,0,1,Uganda,Windhoek,9 Apr 2022
38045,F Nsubuga,UGA,0,0,0,0,0,0,2,Namibia,Windhoek,9 Apr 2022
38046,H Ssenyondo,UGA,0,0,0,0,0,0,2,Namibia,Windhoek,9 Apr 2022
38047,B Masaba,UGA,0,0,0,0,0,0,2,Namibia,Windhoek,9 Apr 2022
38048,F Akankwasa,UGA,0,0,0,0,0,0,2,Namibia,Windhoek,9 Apr 2022
38049,C Kyewuta,UGA,0,0,0,0,0,0,2,Namibia,Windhoek,9 Apr 2022
38050,F Achelam,UGA,0,0,0,0,0,0,2,Namibia,Windhoek,9 Apr 2022
38051,T Lungameni,NAM,0,0,0,0,0,0,1,Uganda,Windhoek,10 Apr 2022
38052,B Shikongo,NAM,0,0,0,0,0,0,1,Uganda,Windhoek,10 Apr 2022
38053,B Jagroo,BHM,0,0,0,0,0,0,1,Cayman,George Town,13 Apr 2022
38054,Sandeep Goud,BHM,0,0,0,0,0,0,1,Cayman,George Town,13 Apr 2022
38055,A Harris,BHM,0,0,0,0,0,0,1,Cayman,George Town,13 Apr 2022
38056,T Taylor,CAY,0,0,0,0,0,0,2,Bahamas,George Town,13 Apr 2022
38057,C Wright,CAY,0,0,0,0,0,0,2,Bahamas,George Town,13 Apr 2022
38058,AF Ifill,CAY,0,0,0,0,0,0,2,Bahamas,George Town,13 Apr 2022
38059,KA Bazil,CAY,0,0,0,0,0,0,2,Bahamas,George Town,13 Apr 2022
38060,A Morris,CAY,0,0,0,0,0,0,2,Bahamas,George Town,13 Apr 2022
38061,P Chin,CAY,0,0,0,0,0,0,2,Bahamas,George Town,13 Apr 2022
38062,M Swack,CAY,0,0,0,0,0,0,2,Bahamas,George Town,13 Apr 2022
38063,A Morris,CAY,0,0,0,0,0,0,1,Bahamas,George Town,14 Apr 2022
38064,P Chin,CAY,0,0,0,0,0,0,1,Bahamas,George Town,14 Apr 2022
38065,M Swack,CAY,0,0,0,0,0,0,1,Bahamas,George Town,14 Apr 2022
38066,J Jemison,BHM,0,0,0,0,0,0,1,Cayman,George Town,16 Apr 2022
38067,B Jagroo,BHM,0,0,0,0,0,0,1,Cayman,George Town,16 Apr 2022
38068,E Haven,BHM,0,0,0,0,0,0,1,Cayman,George Town,16 Apr 2022
38069,Sandeep Goud,BHM,0,0,0,0,0,0,1,Cayman,George Town,16 Apr 2022
38070,A Harris,BHM,0,0,0,0,0,0,1,Cayman,George Town,16 Apr 2022
38071,T Taylor,CAY,0,0,0,0,0,0,2,Bahamas,George Town,16 Apr 2022
38072,KA Bazil,CAY,0,0,0,0,0,0,2,Bahamas,George Town,16 Apr 2022
38073,P Chin,CAY,0,0,0,0,0,0,2,Bahamas,George Town,16 Apr 2022
38074,G Smith,CAY,0,0,0,0,0,0,2,Bahamas,George Town,16 Apr 2022
38075,M Swack,CAY,0,0,0,0,0,0,2,Bahamas,George Town,16 Apr 2022
38076,D Johnson,CAY,0,0,0,0,0,0,2,Bahamas,George Town,16 Apr 2022
38077,AF Ifill,CAY,0,0,0,0,0,0,1,Bahamas,George Town,16 Apr 2022
38078,KA Bazil,CAY,0,0,0,0,0,0,1,Bahamas,George Town,16 Apr 2022
38079,OR Willis,CAY,0,0,0,0,0,0,1,Bahamas,George Town,16 Apr 2022
38080,G Smith,CAY,0,0,0,0,0,0,1,Bahamas,George Town,16 Apr 2022
38081,M Swack,CAY,0,0,0,0,0,0,1,Bahamas,George Town,16 Apr 2022
38082,P Chin,CAY,0,0,0,0,0,0,1,Bahamas,George Town,17 Apr 2022
38083,G Smith,CAY,0,0,0,0,0,0,1,Bahamas,George Town,17 Apr 2022
38084,LHB Harrington-Myers,CAY,0,0,0,0,0,0,1,Bahamas,George Town,17 Apr 2022
38085,B Jagroo,BHM,0,0,0,0,0,0,2,Cayman,George Town,17 Apr 2022
38086,R Davson,BHM,0,0,0,0,0,0,2,Cayman,George Town,17 Apr 2022
38087,Abdullah Sheikh,NOR,0,0,0,0,0,0,1,Guernsey,Almeria,29 Apr 2022
38088,Vinay Ravi,NOR,0,0,0,0,0,0,1,Guernsey,Almeria,29 Apr 2022
38089,Ahmadullah Shinwari,NOR,0,0,0,0,0,0,1,Guernsey,Almeria,29 Apr 2022
38090,WA Peatfield,GUE,0,0,0,0,0,0,2,Norway,Almeria,29 Apr 2022
38091,LT Bichard,GUE,0,0,0,0,0,0,2,Norway,Almeria,29 Apr 2022
38092,Raja Adeel,ESP,0,0,0,0,0,0,1,Norway,Almeria,30 Apr 2022
38093,Zulqarnain Haider,ESP,0,0,0,0,0,0,1,Norway,Almeria,30 Apr 2022
38094,C Rumistrzewicz,ESP,0,0,0,0,0,0,1,Norway,Almeria,30 Apr 2022
38095,Vinay Ravi,NOR,0,0,0,0,0,0,1,Guernsey,Almeria,30 Apr 2022
38096,Ahmadullah Shinwari,NOR,0,0,0,0,0,0,1,Guernsey,Almeria,30 Apr 2022
38097,LB Ferbrache,GUE,0,0,0,0,0,0,2,Norway,Almeria,30 Apr 2022
38098,DR Hooper,GUE,0,0,0,0,0,0,2,Norway,Almeria,30 Apr 2022
38099,OB Nightingale,GUE,0,0,0,0,0,0,2,Norway,Almeria,30 Apr 2022
38100,WA Peatfield,GUE,0,0,0,0,0,0,2,Norway,Almeria,30 Apr 2022
38101,OE Newey,GUE,0,0,0,0,0,0,2,Norway,Almeria,30 Apr 2022
38102,DE Martel,GUE,0,0,0,0,0,0,2,Norway,Almeria,30 Apr 2022
38103,LT Bichard,GUE,0,0,0,0,0,0,2,Norway,Almeria,30 Apr 2022
38104,R Panchal,ESP,0,0,0,0,0,0,2,Guernsey,Almeria,30 Apr 2022
38105,LA Burns,ESP,0,0,0,0,0,0,2,Guernsey,Almeria,30 Apr 2022
38106,Raja Adeel,ESP,0,0,0,0,0,0,2,Guernsey,Almeria,30 Apr 2022
38107,Zulqarnain Haider,ESP,0,0,0,0,0,0,2,Guernsey,Almeria,30 Apr 2022
38108,C Rumistrzewicz,ESP,0,0,0,0,0,0,2,Guernsey,Almeria,30 Apr 2022
38109,Hamza Dar,ESP,0,0,0,0,0,0,2,Guernsey,Almeria,30 Apr 2022
38110,Mohammad Kamran,ESP,0,0,0,0,0,0,2,Guernsey,Almeria,30 Apr 2022
38111,LB Ferbrache,GUE,0,0,0,0,0,0,2,Spain,Almeria,1 May 2022
38112,DR Hooper,GUE,0,0,0,0,0,0,2,Spain,Almeria,1 May 2022
38113,OB Nightingale,GUE,0,0,0,0,0,0,2,Spain,Almeria,1 May 2022
38114,WA Peatfield,GUE,0,0,0,0,0,0,2,Spain,Almeria,1 May 2022
38115,OE Newey,GUE,0,0,0,0,0,0,2,Spain,Almeria,1 May 2022
38116,DE Martel,GUE,0,0,0,0,0,0,2,Spain,Almeria,1 May 2022
38117,LT Bichard,GUE,0,0,0,0,0,0,2,Spain,Almeria,1 May 2022
38118,TC Vine,ESP,0,0,0,0,0,0,1,Norway,Almeria,1 May 2022
38119,Raja Adeel,ESP,0,0,0,0,0,0,1,Norway,Almeria,1 May 2022
38120,Omar Hayat,DEN,0,0,0,0,0,0,1,Finland,Brondby,7 May 2022
38121,Raaz Mohammad,FIN,0,0,0,0,0,0,2,Denmark,Brondby,7 May 2022
38122,Mohammad Asaduzzaman,FIN,0,0,0,0,0,0,2,Denmark,Brondby,7 May 2022
38123,FA Klokker,DEN,0,0,0,0,0,0,1,Finland,Brondby,7 May 2022
38124,Omar Hayat,DEN,0,0,0,0,0,0,1,Finland,Brondby,7 May 2022
38125,Abdul Hashmi,DEN,0,0,0,0,0,0,1,Finland,Brondby,7 May 2022
38126,Lucky Ali,DEN,0,0,0,0,0,0,1,Finland,Brondby,7 May 2022
38127,A Khan,DEN,0,0,0,0,0,0,1,Finland,Brondby,8 May 2022
38128,FA Klokker,DEN,0,0,0,0,0,0,1,Finland,Brondby,8 May 2022
38129,Omar Hayat,DEN,0,0,0,0,0,0,1,Finland,Brondby,8 May 2022
38130,Abdullah Mahmood,DEN,0,0,0,0,0,0,1,Finland,Brondby,8 May 2022
38131,Musa Shaheen,DEN,0,0,0,0,0,0,1,Finland,Brondby,8 May 2022
38132,J Jojo,DEN,0,0,0,0,0,0,1,Finland,Brondby,8 May 2022
38133,Mohammad Asaduzzaman,FIN,0,0,0,0,0,0,2,Denmark,Brondby,8 May 2022
38134,S Bodha,GIBR,0,0,0,0,0,0,1,Malta,Marsa,10 May 2022
38135,J Marples,GIBR,0,0,0,0,0,0,1,Malta,Marsa,10 May 2022
38136,Z Simpson,GIBR,0,0,0,0,0,0,1,Malta,Marsa,10 May 2022
38137,Waseem Abbas,MLT,0,0,0,0,0,0,2,Gibraltar,Marsa,10 May 2022
38138,Amar Sharma,MLT,0,0,0,0,0,0,2,Gibraltar,Marsa,10 May 2022
38139,Bilal Muhammad,MLT,0,0,0,0,0,0,2,Gibraltar,Marsa,10 May 2022
38140,Jaison Jerome,MLT,0,0,0,0,0,0,2,Gibraltar,Marsa,10 May 2022
38141,Waseem Abbas,MLT,0,0,0,0,0,0,1,Hungary,Marsa,10 May 2022
38142,Amar Sharma,MLT,0,0,0,0,0,0,1,Hungary,Marsa,10 May 2022
38143,Jaison Jerome,MLT,0,0,0,0,0,0,1,Hungary,Marsa,10 May 2022
38144,Akramullah Malikzada,HUN,0,0,0,0,0,0,2,Malta,Marsa,10 May 2022
38145,SA Mohandas,HUN,0,0,0,0,0,0,2,Malta,Marsa,10 May 2022
38146,BP Adapaka,HUN,0,0,0,0,0,0,2,Malta,Marsa,10 May 2022
38147,N Advani,GIBR,0,0,0,0,0,0,1,Hungary,Marsa,10 May 2022
38148,Akramullah Malikzada,HUN,0,0,0,0,0,0,2,Gibraltar,Marsa,10 May 2022
38149,SA Mohandas,HUN,0,0,0,0,0,0,2,Gibraltar,Marsa,10 May 2022
38150,BP Adapaka,HUN,0,0,0,0,0,0,2,Gibraltar,Marsa,10 May 2022
38151,C Zavoiu,ROM,0,0,0,0,0,0,1,Malta,Marsa,11 May 2022
38152,R Kumar,ROM,0,0,0,0,0,0,1,Malta,Marsa,11 May 2022
38153,M Gherasim,ROM,0,0,0,0,0,0,1,Malta,Marsa,11 May 2022
